Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0528182554626722e-09,inf,1.041857109408326e-09,8.792440674672815e-10,9.505887229454138e-10,7.140834475436299e-10,7.287715573505529e-10,7.049349348098733e-10,7.231007551177684e-10,6.711556530163322e-10,6.630181106856683e-10,6.761069993066789e-10,6.922954687936657e-10,6.630785634423458e-10,6.360989139564074e-10,6.657827515952441e-10,6.411404926570505e-10,6.766792188473834e-10,6.784078755193504e-10,6.110449587966814e-10,5.842232668415526e-10,5.345481430211103e-10,5.44863411046121e-10,4.994468354554214e-10,4.365602281517131e-10,4.580849197292568e-10,3.8171496482982414e-10,3.546012992937342e-10,2.442705147763633e-10,1.3907206811242733e-10,1.5591539384794606e-10,1.2668163979412484e-10,1.1438577250591095e-10,1.1395359224578921e-10,1.0521702805744368e-10,9.147862022328092e-11,9.255133440745327e-11
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.6167651928595297e-11,inf,1.700021546595992e-11,1.2648987067149997e-11,2.0899756071627112e-11,2.6747841532943866e-11,3.0288351431014366e-11,2.7115939347004116e-11,2.7111343207905123e-11,2.763696950820708e-11,2.808022338959102e-11,2.8050343381415113e-11,2.798146880995455e-11,2.5960011886746897e-11,2.5737569370739396e-11,1.816444015033477e-11,1.7544189404789363e-11,1.79468862422703e-11,1.748588261143122e-11,1.6464283626899085e-11,1.5811847488662386e-11,1.414666703562194e-11,1.321447088331077e-11,1.154292700315269e-11,1.0396233834945642e-11,1.0059970138533917e-11,8.104462380126834e-12,8.431680144498138e-12,5.7037899480385365e-12,5.288079930168447e-12,4.658570479358393e-12,4.221262568194411e-12,4.444249242147381e-12,4.316369863392008e-12,3.859036844445319e-12,3.7752692154964604e-12,3.5801347915498508e-12
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.217199725851992e-12,inf,1.2400510068279046e-11,1.1571660428161348e-11,2.2212985839521366e-11,7.914609108997507e-12,9.774621481378333e-12,6.9656775457474124e-12,7.38120652108345e-12,6.7725706804375344e-12,6.750729854254077e-12,6.801555442127068e-12,6.624551468629043e-12,6.514114919448264e-12,7.1071462233839055e-12,4.136198020809691e-12,4.122865293380489e-12,4.263079078738515e-12,2.2506422410594566e-12,3.90348130926627e-12,3.273908162010633e-12,2.9523705222820446e-12,3.042743724023792e-12,2.3921401537844834e-12,2.3353112641303427e-12,2.418901026810195e-12,2.090151710167536e-12,2.2605832829975557e-12,3.035024432091087e-11,3.1291215325296155e-11,2.3552298911951643e-11,2.0345839118450352e-11,2.3528719028114595e-11,2.4987414203293535e-11,2.612619742841755e-11,2.540024918914467e-11,2.3968422500391744e-11
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.076371518365221e-15,inf,4.312056416831375e-15,4.370954703213784e-15,4.520794697812379e-15,4.266814407923238e-15,4.303428484058161e-15,4.225426018741674e-15,4.355770127267269e-15,4.148962218646417e-15,4.158931785210101e-15,4.271214875859558e-15,4.31689990598349e-15,4.336261573244665e-15,4.271749304868542e-15,4.263186556536304e-15,4.192744366149648e-15,4.144660215440223e-15,4.002927985884319e-15,3.798387581709101e-15,3.6266999898135026e-15,3.394575798747197e-15,3.1252987863035078e-15,2.7024177469531816e-15,2.6117358627416897e-15,2.4720636867400894e-15,2.2919038057435532e-15,2.134995322831025e-15,1.4391890048948056e-15,1.3455674122566023e-15,1.2539227441739579e-15,1.1900396465508697e-15,1.1329983162769029e-15,1.0949155399520107e-15,1.0424579395229805e-15,1.031099224509833e-15,9.818747336175331e-16
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.55559029367025e-11,inf,1.7798347647460385e-11,1.6187691782364577e-11,2.9201401340496415e-11,3.2940691543034323e-11,3.860153724931406e-11,3.353649510043267e-11,3.4017062704258316e-11,3.3212849321266394e-11,3.3468752398254544e-11,3.4927201758794304e-11,3.545109819566276e-11,3.557912343406829e-11,3.546559235104046e-11,2.2002759348768603e-11,2.1500742504979245e-11,2.1374943164951143e-11,2.1078872189122567e-11,1.9461857004622562e-11,1.7830381210619285e-11,1.6084566629542753e-11,1.5006859221206647e-11,1.3988715153691502e-11,1.2299369536971212e-11,1.2515553400695739e-11,1.0028370363539731e-11,1.0941370840249542e-11,7.483489113411174e-12,6.943127847244068e-12,5.912328233697591e-12,5.330916956039554e-12,5.954431023459598e-12,5.881309647986741e-12,5.26758529266786e-12,5.199192095782967e-12,4.985669191195349e-12
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.3710098452055689e-09,inf,1.4061053533145789e-09,1.4211919193975455e-09,1.460094503752917e-09,1.4204291487516475e-09,1.4002361524762104e-09,1.396273201737657e-09,1.485896952282061e-09,1.4134944813525784e-09,1.4767221556180793e-09,1.5232650208930411e-09,1.5268298054572942e-09,1.5264418542587724e-09,1.5249585400567828e-09,1.5057212093298436e-09,1.4630930861043047e-09,1.4252556046973012e-09,1.3744993686470252e-09,1.302411552226342e-09,1.241827233866102e-09,1.1607888507210243e-09,1.067319019473462e-09,9.208238248877509e-10,8.626353853216165e-10,7.996550097788283e-10,7.404301907639824e-10,6.907337809159199e-10,4.650440662075052e-10,4.379867080164108e-10,4.031939086940934e-10,3.8964201330617186e-10,3.764595044498335e-10,3.561049757680913e-10,3.3588512802953174e-10,3.3007749565101365e-10,3.1443722587147587e-10
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.05868353822291e-09,inf,1.0525702930526276e-09,8.918768845285931e-10,9.725817782320686e-10,7.207158015455831e-10,7.395841917326086e-10,7.133021150450054e-10,7.31683553398098e-10,6.772570680437535e-10,6.69045548055538e-10,6.821798166657209e-10,7.002528879752021e-10,6.689120991911053e-10,6.435604847946056e-10,6.694109954731474e-10,6.446344462955085e-10,6.800626149416203e-10,6.800154771201072e-10,6.155489756919887e-10,5.88456768775187e-10,5.371493505297289e-10,5.48401485143823e-10,5.014486263790903e-10,4.3941979296493395e-10,4.607430527257515e-10,3.841359899767364e-10,3.5681755741432005e-10,2.746207590972742e-10,1.7022782363112049e-10,1.794264453012078e-10,1.470274789125752e-10,1.3791449153402556e-10,1.3900965319139948e-10,1.314403488963758e-10,1.1662738179669148e-10,1.1657908468631133e-10
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.832817035953081e-10,inf,4.852643663522832e-10,4.803603421929581e-10,5.082937190939276e-10,4.941103731455148e-10,4.975022830796403e-10,4.762431646232447e-10,4.968281526542991e-10,4.872834097499669e-10,5.131077067138488e-10,5.380840063703716e-10,5.353234393090882e-10,5.31948457857894e-10,5.297603371558239e-10,4.962784541073606e-10,4.794717638519584e-10,4.658124406701617e-10,4.44572577079676e-10,4.1787067683488443e-10,3.936140757815956e-10,3.5928658471291885e-10,3.2790163122683375e-10,2.803708367690834e-10,2.658708980740197e-10,2.489908619589891e-10,2.2437576856552926e-10,2.0958118792590672e-10,1.3945839361444604e-10,1.2917447157663382e-10,1.1800072982015982e-10,1.0924947839093937e-10,1.0441828316501613e-10,9.941970396248891e-11,9.358164347779897e-11,9.124347930256955e-11,8.636522694677049e-11
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.044143173804446e-10,inf,5.329808863040023e-10,5.432111336363953e-10,5.62044746214512e-10,5.344571933240636e-10,5.292784530016255e-10,5.490962029305393e-10,5.954316306978657e-10,5.338738148993553e-10,5.474922277631655e-10,5.465535623137823e-10,5.52045955719087e-10,5.541858961321657e-10,5.502908493171266e-10,5.487718865328647e-10,5.371953719129237e-10,5.24426394606722e-10,5.144325122421615e-10,4.916885110710398e-10,4.727410492558457e-10,4.58462823394018e-10,4.2751728680566847e-10,3.753357981879419e-10,3.4076480690881534e-10,3.123306270881296e-10,2.945580595409848e-10,2.7703226507322987e-10,1.909128271799232e-10,1.839995706357602e-10,1.6911458062872456e-10,1.7178798123597232e-10,1.683208361242044e-10,1.5874559160746238e-10,1.489225627889972e-10,1.46963075444618e-10,1.4164507108832991e-10
DJI,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,9.176234878391925e-12,inf,1.1014224104706428e-11,1.144432163218333e-11,1.1287324707673177e-11,9.552800547479954e-12,9.215392031138415e-12,9.412659405511774e-12,1.003887000858751e-11,9.69718228358143e-12,9.998714938297869e-12,1.0556580842468054e-11,1.102659575985497e-11,1.1763130386182188e-11,1.195157109008417e-11,1.1839322597986055e-11,1.1609359754504533e-11,1.1443660609537523e-11,1.1258034010099553e-11,1.0827056080732551e-11,1.0765513183770135e-11,1.0658447766564474e-11,1.0543460811152211e-11,9.395405700240561e-12,9.260033415825901e-12,8.845380568002264e-12,8.2487554788828e-12,7.749220393899073e-12,5.266159005733789e-12,5.032422121839692e-12,4.8183631343231925e-12,4.61021359073807e-12,4.401101191252746e-12,4.234542946550453e-12,4.215997752556511e-12,4.206193245056851e-12,4.075165775072793e-12
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.940320284294547e-11,5.076122979011563e-11,5.589104431076546e-11,4.42966191375449e-11,4.1104703905139096e-11,3.909409960800182e-11,3.6487032011991186e-11,3.504124813418981e-11,3.514881628034254e-11,3.366331807037259e-11,3.670932853848441e-11,3.331264752341584e-11,3.348866980805153e-11,2.9911190384277014e-11,2.7074625854949e-11,2.5314102153958236e-11,2.4233693359223375e-11,2.241142600752469e-11,2.9687942690710155e-11,3.575275289046706e-11,4.1998239757893646e-11,4.644691043341651e-11,5.199553446193748e-11,5.847595987796343e-11,5.7318599967963846e-11,5.85240598906381e-11,5.6799792868690516e-11,5.3104575163398693e-11,5.353384375395371e-11,6.29080935310739e-11,5.86177496865605e-11,5.390789824541291e-11,5.050359711962495e-11,5.062512656547424e-11,6.187304567985032e-11,5.2983942873722675e-11,5.117437193361695e-11,4.901890983723043e-11,4.715785724882758e-11,4.4253191245478425e-11,4.611238539828105e-11,4.34864608623662e-11,3.957241922536247e-11,5.1069503005804974e-11,4.7652341550793603e-11
DMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,8.76333487811526e-12,5.671254638619816e-12,2.2356417724306185e-12,3.1179325718519975e-12,3.17876376866409e-12,3.875900732564752e-12,2.1993572073894686e-12,1.978799894636601e-12,2.4018357791567403e-12,2.18256677599119e-12,1.876620382684853e-12,1.7240756174399428e-12,3.1706208350526207e-12,2.9092045751346608e-12,2.671059727202531e-12,2.593360338810574e-12,2.4803897908852156e-12,2.3149017243215378e-12,1.1292346299533926e-12,1.0708719286809753e-12,1.059444790749223e-12,1.0235379260786275e-12,1.0067541165383835e-12,1.0105845373781372e-12,1.008219476359569e-12,1.0084145704233027e-12,9.437504045874733e-13,8.49673202614379e-13,8.235975962146725e-13,7.379849668818446e-13,6.549999560117692e-13,5.783640904872235e-13,5.173040514682232e-13,4.880262200911716e-13,4.570621761511524e-13,4.4650546033389593e-13,4.1140181358397943e-13,3.729281768008904e-13,3.365776478151616e-13,2.9502127496985624e-13,3.0294207455003763e-13,2.6317194967483794e-13,2.191200072809327e-13,2.419603637556585e-13,2.0343884277454194e-13
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.6500356805828363e-10,1.1527700246611848e-10,7.745499064256778e-11,7.490455280765499e-11,6.968434781145004e-11,7.289597510335472e-11,5.2251456898505373e-11,4.914019738347559e-11,4.8630897953588213e-11,4.6740962250854035e-11,4.513107404534029e-11,4.0579480142822026e-11,5.279542809222886e-11,5.1188099886174844e-11,4.922303491148324e-11,4.188768275744091e-11,3.9931424610503836e-11,3.550650733040241e-11,4.092419152798189e-11,4.5777893227275345e-11,5.606146173104767e-11,6.451514629577541e-11,7.599124754858047e-11,9.025689437984323e-11,7.988625551227355e-11,7.56635061072256e-11,7.864237167708726e-11,4.861165577342048e-11,6.602123050776057e-11,5.490351908820756e-11,6.463900290537595e-11,4.825869971025393e-11,4.313947746836822e-11,4.2724366813160065e-11,4.413264635014769e-11,4.451638863240448e-11,4.760380555933103e-11,4.0099390557044194e-11,4.441863300737804e-11,3.6924862775227203e-11,4.1138766781934225e-11,3.770857478368315e-11,3.4792986708342245e-11,4.166676460772648e-11,3.8231840182675176e-11
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.9320112962848315e-12,2.3105111490673327e-12,2.6173367091870653e-12,1.7443939939436286e-12,1.8969059654001226e-12,1.6754614117715065e-12,1.522826822167132e-12,1.5276151964382091e-12,1.3390025249654302e-12,1.087584122273576e-12,1.162187710680269e-12,1.0475950997495245e-12,9.627992569814816e-13,1.1616960248831237e-12,9.237225291688482e-13,8.416671939797085e-13,7.728308092290142e-13,8.605231083058004e-13,9.653134739924161e-13,9.152020476746353e-13,9.076240419191162e-13,8.374401213370589e-13,8.741278257369198e-13,9.29617823700957e-13,1.175766153189002e-12,1.110456521001851e-12,1.2160981293681176e-12,1.0280501089324618e-12,1.0157703686647627e-12,9.224812086023058e-13,1.0026720341122192e-12,8.075272206802743e-13,8.58765619038157e-13,8.150645377041352e-13,8.382799737270044e-13,8.590600446516201e-13,9.181284376325395e-13,9.32320442002226e-13,9.154172289478295e-13,8.243241506510688e-13,1.0545451962184857e-12,9.733757042767978e-13,8.789328650261292e-13,1.0908049185705918e-12,1.0309400816277462e-12
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.49620346686156e-10,5.216153957742917e-10,6.961388608462819e-10,5.837538956110569e-10,5.176147899165664e-10,5.227439604727101e-10,4.743314161558854e-10,4.672166417891974e-10,4.627927476911768e-10,4.0913878885529766e-10,3.6413020057007853e-10,3.728678792971808e-10,3.672950882173394e-10,3.3758687902586504e-10,3.094242954851314e-10,2.9052471670365577e-10,2.9446992098686553e-10,2.8936271554019223e-10,3.3257781198304756e-10,2.7644233813873093e-10,2.874692874587455e-10,2.537133404643386e-10,2.5470276301644733e-10,3.178693203622627e-10,3.468510151907555e-10,3.3913942398164647e-10,3.2332189786793066e-10,3.0228758169934643e-10,3.266937131651534e-10,3.1261863180411473e-10,3.037680955416901e-10,2.6626573222430666e-10,2.739871260740787e-10,2.875507188918936e-10,2.9938570490250155e-10,3.271629870649284e-10,3.2310093652205217e-10,3.21025801679117e-10,3.1438571499218395e-10,2.950212749698562e-10,2.991073647456068e-10,2.902101636825268e-10,2.714471731987674e-10,2.895591238387389e-10,3.0057630824346735e-10
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.3516256550038846e-12,2.008219273731023e-12,2.041995207849514e-12,1.5308362158504355e-12,1.6622620467522977e-12,1.497862502123727e-12,1.3802841504402865e-12,1.8700575115378213e-12,1.6958466978687173e-12,1.3162431350830122e-12,1.6384542099069196e-12,1.483850518527226e-12,1.3375914861171396e-12,1.1894575811700744e-12,1.1092132935976113e-12,1.0771118423341949e-12,9.515573524205168e-13,1.1384626159906804e-12,1.3026267860365588e-12,1.2336581471047477e-12,1.199911987927687e-12,1.2940000689697073e-12,2.101885570492651e-12,2.1089729775884163e-12,2.312496870092129e-12,1.9318341984823557e-12,2.17872354204734e-12,2.4833333333333333e-12,2.3234237254280053e-12,1.878479234450495e-12,2.291360715682911e-12,1.8731139510179424e-12,1.8949685724099597e-12,1.8827687070206128e-12,2.2720580735520777e-12,2.60598693784737e-12,2.3383276348867378e-12,2.5148046363631998e-12,2.452393509712559e-12,2.503029913614841e-12,3.359665953857962e-12,3.067178946080211e-12,2.728861702615078e-12,3.43381421802682e-12,3.293399947164733e-12
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.7265077670316628e-11,1.3898074639086834e-11,1.4577111394222405e-11,1.1029514780604203e-11,1.0230504083056842e-11,9.404923391410723e-12,8.716346536197893e-12,7.667849591716829e-12,7.188769805908153e-12,6.04460018977899e-12,5.6561996797413644e-12,4.839100377085669e-12,4.439949448744897e-12,4.046078035383529e-12,3.83595119255832e-12,3.6144692695778343e-12,7.575574730782432e-11,9.267171935600927e-11,9.288865504455326e-11,1.0708719286809752e-10,9.868348673956935e-11,8.18830340862902e-12,8.771420596187713e-11,9.026289191418969e-11,7.877633226366314e-11,7.052899525282028e-11,7.282024726755195e-11,6.56318082788671e-11,6.259341731231511e-11,5.970503377898257e-11,4.770108375303102e-11,4.648737783916174e-11,3.5168496779657856e-11,2.247755619507056e-11,2.2154542162785116e-11,9.40336384205486e-12,9.191318566900615e-12,8.842626872598432e-12,8.525400859493928e-12,8.00028280947669e-12,8.95404739334605e-12,8.453948246404041e-12,0.0,0.0,0.0
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.441526135196291e-14,2.1179685533117215e-14,2.3628734180161007e-14,1.895483237513549e-14,1.76597987148005e-14,1.6978008972617934e-14,1.6115105805296105e-14,1.520744363470721e-14,1.447796480118871e-14,1.3391341913708656e-14,1.2444956222015342e-14,1.1513318530022669e-14,1.112688061364293e-14,1.0673702792729557e-14,1.0556828904786836e-14,1.1151022214655022e-14,1.2259397817018883e-14,1.3200991859284586e-14,1.464362326584722e-14,1.570384074327692e-14,1.7063331988079382e-14,1.7834372954400327e-14,1.8959531116845605e-14,1.658318246795578e-14,1.769528060549448e-14,6.1225170347129095e-15,6.524694155172655e-15,8.986928104575164e-15,9.718451635333135e-15,1.291473692043228e-13,1.5947825015938728e-13,1.5714043213237772e-13,1.2022718666534197e-13,1.117802794565671e-13,1.0777885376490056e-13,1.3086519482597134e-13,1.1077746395041788e-13,1.1764538360935303e-13,1.0874047083259066e-13,1.0204265275427968e-13,1.0583799060229164e-13,1.362725985987517e-13,1.2918269085965434e-13,1.6362073778558876e-13,1.5743600535435272e-13
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.253641058770591e-15,4.253440978964862e-15,4.471283544861237e-15,3.392640287433671e-15,3.008255367279809e-15,2.7477567153052707e-15,2.4831452341494e-15,2.226149881466176e-15,2.016872553229179e-15,1.7682490151250657e-15,1.5605580024431938e-15,1.3734161698250392e-15,1.2639272153361385e-15,1.151766999029422e-15,1.0556828904786837e-15,9.954743969404674e-16,9.489832861679069e-16,8.8510948282882335e-16,8.52390010997077e-16,7.971666433951029e-16,7.657046462735817e-16,7.133749181760132e-16,6.902595589439815e-16,6.837189154961877e-16,6.701867073177311e-16,6.872825494849296e-16,6.699462748614779e-16,6.290849673202614e-16,6.369154744060134e-16,5.944878899881526e-16,5.505796731693133e-16,5.08523898428389e-16,4.784551306069732e-16,4.738511846528389e-16,4.690376043472525e-16,4.856004084737301e-16,4.756206332653812e-16,4.594321353371794e-16,4.438386564595537e-16,4.1823604275138437e-16,4.639998863361337e-16,4.3801906692455904e-16,3.97359416188557e-16,4.83920727511317e-16,4.490316799978628e-16
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0264001477641264e-11,9.806369440556686e-12,8.937114304911666e-12,6.794620637197119e-12,8.674249545279456e-12,7.955314177946016e-12,7.27896018065884e-12,7.398329717178824e-12,6.858203557557312e-12,4.8725248384145006e-12,6.3379725724543115e-12,5.904053119492132e-12,4.683984626475182e-12,4.334714816950644e-12,4.5290616144450144e-12,4.545259192828694e-12,3.653300549471627e-12,4.4411313930725555e-12,5.8183996442966286e-12,5.546363901032915e-12,4.927507425834189e-12,4.981900265533373e-12,4.464261233054905e-12,5.27243244397104e-12,5.816280006595354e-12,5.240994631067872e-12,6.440688717924807e-12,7.360729847494553e-12,7.338419301791975e-12,6.6281299817196335e-12,7.63786905227637e-12,6.41931760296774e-12,6.5196667925358756e-12,7.663834159987751e-12,7.613178885200679e-12,7.787302143685082e-12,7.475471978538164e-12,7.561599362185476e-12,7.715395311455243e-12,6.98159170119842e-12,6.856461130322372e-12,6.284762463947191e-12,6.8221542565376955e-12,8.451556509084945e-12,8.028686438361788e-12
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.3570984358949e-10,2.778739734200296e-10,2.9717677218894803e-10,2.2972432715517472e-10,2.097862295603025e-10,1.974252030204092e-10,1.829419243934558e-10,1.6970957429695849e-10,1.6026186470679992e-10,1.4612099601974916e-10,1.3860652300181108e-10,1.2521464441915516e-10,1.1977600854734561e-10,1.1120508956146141e-10,1.0204176215079518e-10,9.63431229656976e-11,9.26582393146776e-11,8.652512572525355e-11,9.197798195588117e-11,9.494152083353694e-11,9.901353184572175e-11,1.0002757004859315e-10,1.0399106892387495e-10,1.1020469361616183e-10,1.0802351532423955e-10,1.0954503517991235e-10,1.0631756101062584e-10,9.940087145969498e-11,1.0089070553629737e-10,1.4734074859620162e-10,1.3764491829232833e-10,1.2876785410847618e-10,1.1859144262907884e-10,1.1795654489755496e-10,1.2923482928291318e-10,1.234577309678975e-10,1.1990857737386718e-10,1.1533861138171867e-10,1.1142199604870047e-10,1.0412515587171396e-10,1.2031402011401813e-10,1.1761623093344642e-10,1.0874239167300018e-10,1.3734225565638816e-10,1.2966935248917873e-10
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.757795552775448e-10,5.408696553498529e-10,7.12497215278701e-10,5.974892813901405e-10,5.310118785967599e-10,5.361476517668821e-10,4.844667028258829e-10,4.772938634748468e-10,4.719983900503141e-10,4.1727717344373936e-10,3.713732967839499e-10,3.792966358367874e-10,3.7485704591593167e-10,3.445371971234564e-10,3.1624983141495053e-10,2.9693335016035404e-10,3.726694020788132e-10,3.858169540535896e-10,4.261950054985385e-10,3.8318739940022116e-10,3.8615277419831486e-10,2.627080676935144e-10,3.4362266253106505e-10,4.0783233555912957e-10,4.2621523053101315e-10,4.111690361547395e-10,3.9614214513548265e-10,3.6764705882352945e-10,3.8983619554161163e-10,3.741173790442684e-10,3.536050487164986e-10,3.142808642647554e-10,3.0874668684467073e-10,3.098257745807023e-10,3.213406565953517e-10,3.3745113131225315e-10,3.331351270972712e-10,3.306373526275935e-10,3.236323536684246e-10,3.03698371292499e-10,3.0869413925668395e-10,2.992229016850897e-10,2.714471731987674e-10,2.895591238387389e-10,3.0057630824346735e-10
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.441526135196291e-14,2.1179685533117215e-14,2.3628734180161007e-14,1.895483237513549e-14,1.76597987148005e-14,1.6978008972617934e-14,1.6115105805296105e-14,1.520744363470721e-14,1.447796480118871e-14,1.3391341913708656e-14,1.2444956222015342e-14,1.1513318530022669e-14,1.112688061364293e-14,1.0673702792729557e-14,1.0556828904786836e-14,1.1151022214655022e-14,1.2259397817018883e-14,1.3200991859284586e-14,1.464362326584722e-14,1.570384074327692e-14,1.7063331988079382e-14,1.7834372954400327e-14,1.8959531116845605e-14,1.658318246795578e-14,1.769528060549448e-14,6.1225170347129095e-15,6.524694155172655e-15,8.986928104575164e-15,9.718451635333135e-15,1.291473692043228e-13,1.5947825015938728e-13,1.5714043213237772e-13,1.2022718666534197e-13,1.117802794565671e-13,1.0777885376490056e-13,1.3086519482597134e-13,1.1077746395041788e-13,1.1764538360935303e-13,1.0874047083259066e-13,1.0204265275427968e-13,1.0583799060229164e-13,1.362725985987517e-13,1.2918269085965434e-13,1.6362073778558876e-13,1.5743600535435272e-13
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.1827243648654843e-10,1.6222238808580473e-10,1.2511960026876332e-10,1.1256148645959083e-10,1.0634121827476489e-10,1.0651466681768724e-10,8.215257963233215e-11,7.862431581356094e-11,7.631310140409228e-11,7.12138245614427e-11,7.00512758008108e-11,6.339455266947304e-11,7.339852198187913e-11,6.997679550913497e-11,6.712232033384078e-11,5.920295587297878e-11,5.631665963305099e-11,5.241436796392737e-11,5.99208321576817e-11,6.433374304323105e-11,7.406014154996297e-11,8.300086156677123e-11,9.521361985992352e-11,1.1170407720277628e-10,1.0160971095859355e-10,9.659170992411778e-11,1.0069001230178944e-10,6.987418300653595e-11,8.835555012191006e-11,6.750307492903405e-11,7.850032081506269e-11,6.016077794068043e-11,5.483831881572231e-11,5.5517538796761666e-11,5.721779755908636e-11,5.825147272835297e-11,6.040181358658836e-11,5.3217619753562934e-11,5.731436517081037e-11,4.918143487288665e-11,5.428031728171877e-11,4.8344326645747626e-11,4.5221136786192724e-11,5.4255446680699156e-11,4.981062606657109e-11
DMA,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.7358172318494155e-10,2.2492475958723653e-10,2.3901373420701325e-10,1.8371078479524435e-10,1.668546499260461e-10,1.5665564200063585e-10,1.4468121721421505e-10,1.330651318036881e-10,1.2364851441477645e-10,1.1134789823277087e-10,1.0058026787898644e-10,9.087924017352918e-11,8.534209402697005e-11,8.005277094547167e-11,7.405706483853697e-11,7.017453635084625e-11,6.760996802741311e-11,6.326263290731654e-11,6.156150079423333e-11,5.799130731994418e-11,5.60251567693709e-11,5.272771134344445e-11,5.1091264297382036e-11,5.090407276556047e-11,4.9529149203086704e-11,5.012060513711058e-11,4.835264418565449e-11,4.547930283224401e-11,4.6190098521039545e-11,8.327955355437482e-11,7.772191507023711e-11,7.365957756205206e-11,6.696327148452296e-11,6.631891580077125e-11,6.636383125338784e-11,6.944497366944235e-11,6.773078638272834e-11,6.535854644964059e-11,6.287714299843679e-11,5.900425499397125e-11,7.333882500974013e-11,7.300317782075984e-11,6.827059928342492e-11,8.528111181551898e-11,8.110061975471604e-11
