"","TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Prtner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate","X"
"1","C","A",20180101,2018,52,2018,4,"AFG","Afghanistan","M","Import",0,"W00","World",0,"W00","World","H4","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",184750538,"false",8,"kg",184750538,"false",184750538,"false",NA,"false",54742303.49,NA,54742303.49,0,"false","true",NA
"2","C","A",20180101,2018,52,2018,4,"AFG","Afghanistan","M","Import",364,"IRN","Iran",0,"W00","World","H4","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",59466400,"false",8,"kg",59466400,"false",59466400,"false",NA,"false",13361387.55,NA,13361387.55,0,"true","false",NA
"3","C","A",20180101,2018,52,2018,4,"AFG","Afghanistan","M","Import",398,"KAZ","Kazakhstan",0,"W00","World","H4","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1021080,"false",8,"kg",1021080,"false",1021080,"false",NA,"false",367549.35,NA,367549.35,0,"true","false",NA
"4","C","A",20180101,2018,52,2018,4,"AFG","Afghanistan","M","Import",643,"RUS","Russian Federation",0,"W00","World","H4","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",789148,"false",8,"kg",789148,"false",789148,"false",NA,"false",255310,NA,255310,0,"true","false",NA
"5","C","A",20180101,2018,52,2018,4,"AFG","Afghanistan","M","Import",784,"ARE","United Arab Emirates",0,"W00","World","H4","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",5910,"false",8,"kg",5910,"false",5910,"false",NA,"false",4228.31,NA,4228.31,0,"true","false",NA
"6","C","A",20180101,2018,52,2018,4,"AFG","Afghanistan","M","Import",795,"TKM","Turkmenistan",0,"W00","World","H4","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",123468000,"false",8,"kg",123468000,"false",123468000,"false",NA,"false",40753828.28,NA,40753828.28,0,"true","false",NA
"7","C","A",20180101,2018,52,2018,24,"AGO","Angola","M","Import",0,"W00","World",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1172.5,"true",-1,"N/A",0,"false",NA,"true",0,"false",929.383,NA,929.383,6,"false","true",NA
"8","C","A",20180101,2018,52,2018,24,"AGO","Angola","M","Import",620,"PRT","Portugal",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",99,"false",8,"kg",99,"false",99,"false",0,"false",312.494,NA,312.494,0,"false","true",NA
"9","C","A",20180101,2018,52,2018,24,"AGO","Angola","M","Import",784,"ARE","United Arab Emirates",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1005.5,"true",-1,"N/A",0,"false",NA,"true",0,"false",529.571,NA,529.571,6,"false","true",NA
"10","C","A",20180101,2018,52,2018,24,"AGO","Angola","M","Import",826,"GBR","United Kingdom",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",68,"false",8,"kg",68,"false",68,"false",0,"false",87.318,NA,87.318,0,"false","true",NA
"11","C","A",20180101,2018,52,2018,28,"ATG","Antigua and Barbuda","M","Import",0,"W00","World",0,"W00","World","H3","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",65.81,"true",-1,"N/A",0,"false",NA,"true",NA,"false",705.329,NA,705.329,0,"false","true",NA
"12","C","A",20180101,2018,52,2018,28,"ATG","Antigua and Barbuda","M","Import",92,"VGB","Br. Virgin Isds",0,"W00","World","H3","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",26.76,"true",-1,"N/A",0,"false",NA,"true",NA,"false",286.807,NA,286.807,0,"false","true",NA
"13","C","A",20180101,2018,52,2018,28,"ATG","Antigua and Barbuda","M","Import",826,"GBR","United Kingdom",0,"W00","World","H3","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",39.05,"false",12,"m³",120,"false",39.05,"false",NA,"false",418.522,NA,418.522,0,"false","true",NA
"14","C","A",20180101,2018,52,2018,31,"AZE","Azerbaijan","M","Import",0,"W00","World",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",122405556.767,"true",-1,"N/A",0,"false",NA,"true",0,"false",53763913.83,NA,53763913.83,6,"false","true",NA
"15","C","A",20180101,2018,52,2018,31,"AZE","Azerbaijan","M","Import",268,"GEO","Georgia",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",15.95,"false",8,"kg",15.95,"false",15.95,"false",0,"false",104.95,NA,104.95,0,"false","true",NA
"16","C","A",20180101,2018,52,2018,31,"AZE","Azerbaijan","M","Import",276,"DEU","Germany",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",3776.196,"true",-1,"N/A",0,"false",NA,"true",0,"false",1658.61,NA,1658.61,6,"false","true",NA
"17","C","A",20180101,2018,52,2018,31,"AZE","Azerbaijan","M","Import",398,"KAZ","Kazakhstan",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",48081200,"false",8,"kg",48081200,"false",48081200,"false",0,"false",17329241.6,NA,17329241.6,0,"false","true",NA
"18","C","A",20180101,2018,52,2018,31,"AZE","Azerbaijan","M","Import",643,"RUS","Russian Federation",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",74319900,"false",8,"kg",74319900,"false",74319900,"false",0,"false",36432616.75,NA,36432616.75,0,"false","true",NA
"19","C","A",20180101,2018,52,2018,31,"AZE","Azerbaijan","M","Import",842,"USA","USA",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",664.621,"true",-1,"N/A",0,"false",NA,"true",0,"false",291.92,NA,291.92,6,"false","true",NA
"20","C","A",20180101,2018,52,2018,32,"ARG","Argentina","M","Import",0,"W00","World",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",338582151.796,"true",-1,"N/A",0,"false",338582151.796,"true",NA,"false",181108939.58,175031681.88,181108939.58,0,"false","true",NA
"21","C","A",20180101,2018,52,2018,32,"ARG","Argentina","M","Import",566,"NGA","Nigeria",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",250994000,"false",8,"kg",250994000,"false",250994000,"false",NA,"false",134911457.21,131751326.28,134911457.21,0,"false","true",NA
"22","C","A",20180101,2018,52,2018,32,"ARG","Argentina","M","Import",842,"USA","USA",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",87588151.796,"true",-1,"N/A",0,"false",87588151.796,"true",NA,"false",46197482.37,43280355.6,46197482.37,0,"false","true",NA
"23","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",0,"W00","World",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",22454082480,"false",7,"l",22454082480,"false",22454082480,"false",0,"false",10592476013.65,10294413051.397,10592476013.65,0,"false","true",NA
"24","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",12,"DZA","Algeria",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1195340400,"false",7,"l",1195340400,"false",1195340400,"false",1256892000,"false",558386591.243,546772246.013,558386591.243,0,"false","true",NA
"25","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",24,"AGO","Angola",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",48126700,"false",7,"l",48126700,"false",48126700,"false",0,"false",24600861.334,24067767.928,24600861.334,0,"false","true",NA
"26","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",31,"AZE","Azerbaijan",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",92649900,"false",7,"l",92649900,"false",92649900,"false",77153500,"false",56852886.705,55627106.592,56852886.705,0,"false","true",NA
"27","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",36,"AUS","Australia",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",33699300,"false",7,"l",33699300,"false",33699300,"false",24701700,"false",13676737.891,13237870.502,13676737.891,0,"false","true",NA
"28","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",96,"BRN","Brunei Darussalam",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1196889900,"false",7,"l",1196889900,"false",1196889900,"false",0,"false",578310623.941,565259573.806,578310623.941,0,"false","true",NA
"29","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",178,"COG","Congo",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",849952100,"false",7,"l",849952100,"false",849952100,"false",733428100,"false",403227585.654,381206552.831,403227585.654,0,"false","true",NA
"30","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",266,"GAB","Gabon",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",751285000,"false",7,"l",751285000,"false",751285000,"false",644220000,"false",367235888.818,343450996.127,367235888.818,0,"false","true",NA
"31","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",360,"IDN","Indonesia",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1748058680,"false",7,"l",1748058680,"false",1748058680,"false",1461672430,"false",840520797.872,824472789.484,840520797.872,0,"false","true",NA
"32","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",434,"LBY","Libya",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1190313700,"false",7,"l",1190313700,"false",1190313700,"false",837728100,"false",568309335.544,537458749.32,568309335.544,0,"false","true",NA
"33","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",458,"MYS","Malaysia",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",7560277100,"false",7,"l",7560277100,"false",7560277100,"false",6283322000,"false",3535723904.16,3460740722.753,3535723904.16,0,"false","true",NA
"34","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",554,"NZL","New Zealand",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1037613000,"false",7,"l",1037613000,"false",1037613000,"false",775508100,"false",486057931.394,475024208.129,486057931.394,0,"false","true",NA
"35","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",566,"NGA","Nigeria",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",923690100,"false",7,"l",923690100,"false",923690100,"false",812710800,"false",441039896.362,436869515.44,441039896.362,0,"false","true",NA
"36","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",586,"PAK","Pakistan",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",51183300,"false",7,"l",51183300,"false",51183300,"false",40245800,"false",21159893.396,21141820.55,21159893.396,0,"false","true",NA
"37","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",598,"PNG","Papua New Guinea",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",892826800,"false",7,"l",892826800,"false",892826800,"false",677812100,"false",429377301.282,417017968.222,429377301.282,0,"false","true",NA
"38","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",704,"VNM","Viet Nam",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1110978000,"false",7,"l",1110978000,"false",1110978000,"false",0,"false",545244873.855,532980600.031,545244873.855,0,"false","true",NA
"39","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",764,"THA","Thailand",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",41750000,"false",7,"l",41750000,"false",41750000,"false",35658500,"false",23304528.663,22538856.905,23304528.663,0,"false","true",NA
"40","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",784,"ARE","United Arab Emirates",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",3434802900,"false",7,"l",3434802900,"false",3434802900,"false",2821457900,"false",1549122040.122,1490414086.035,1549122040.122,0,"false","true",NA
"41","C","A",20180101,2018,52,2018,36,"AUS","Australia","M","Import",842,"USA","USA",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",294645600,"false",7,"l",294645600,"false",294645600,"false",239176500,"false",150324335.415,146131620.73,150324335.415,0,"false","true",NA
"42","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",0,"W00","World",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",8311284414,"false",8,"kg",8311284414,"false",8311284414,"false",NA,"false",4533131768.623,NA,4533131768.623,0,"false","true",NA
"43","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",12,"DZA","Algeria",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",168020000,"false",8,"kg",168020000,"false",168020000,"false",NA,"false",94410732.814,NA,94410732.814,0,"true","false",NA
"44","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",31,"AZE","Azerbaijan",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",781720000,"false",8,"kg",781720000,"false",781720000,"false",NA,"false",433775167.522,NA,433775167.522,0,"true","false",NA
"45","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",203,"CZE","Czechia",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",22312100,"false",8,"kg",22312100,"false",22312100,"false",NA,"false",11181944.001,NA,11181944.001,0,"true","false",NA
"46","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",251,"FRA","France",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",36014,"false",8,"kg",36014,"false",36014,"false",NA,"false",578085.195,NA,578085.195,0,"true","false",NA
"47","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",276,"DEU","Germany",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",2683200,"false",8,"kg",2683200,"false",2683200,"false",NA,"false",1184106.574,NA,1184106.574,0,"true","false",NA
"48","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",364,"IRN","Iran",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",988053000,"false",8,"kg",988053000,"false",988053000,"false",NA,"false",507578730.959,NA,507578730.959,0,"true","false",NA
"49","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",368,"IRQ","Iraq",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",671014000,"false",8,"kg",671014000,"false",671014000,"false",NA,"false",324269585.983,NA,324269585.983,0,"true","false",NA
"50","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",398,"KAZ","Kazakhstan",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",3063980000,"false",8,"kg",3063980000,"false",3063980000,"false",NA,"false",1695021452.443,NA,1695021452.443,0,"true","false",NA
"51","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",434,"LBY","Libya",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1908380000,"false",8,"kg",1908380000,"false",1908380000,"false",NA,"false",1058568637.326,NA,1058568637.326,0,"true","false",NA
"52","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",566,"NGA","Nigeria",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",412389000,"false",8,"kg",412389000,"false",412389000,"false",NA,"false",238873117.943,NA,238873117.943,0,"true","false",NA
"53","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",643,"RUS","Russian Federation",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",210934000,"false",8,"kg",210934000,"false",210934000,"false",NA,"false",126159499.176,NA,126159499.176,0,"true","false",NA
"54","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",682,"SAU","Saudi Arabia",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",76486000,"false",8,"kg",76486000,"false",76486000,"false",NA,"false",38800462.529,NA,38800462.529,0,"true","false",NA
"55","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",703,"SVK","Slovakia",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",5277020,"false",8,"kg",5277020,"false",5277020,"false",NA,"false",2728989.485,NA,2728989.485,0,"true","false",NA
"56","C","A",20180101,2018,52,2018,40,"AUT","Austria","M","Import",784,"ARE","United Arab Emirates",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",80,"false",8,"kg",80,"false",80,"false",NA,"false",1256.674,NA,1256.674,0,"true","false",NA
"57","C","A",20180101,2018,52,2018,44,"BHS","Bahamas","M","Import",0,"W00","World",0,"W00","World","H4","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",22862.468,"true",8,"kg",226,"false",22862.468,"true",0,"false",13566.94,NA,13566.94,6,"false","true",NA
"58","C","A",20180101,2018,52,2018,44,"BHS","Bahamas","M","Import",842,"USA","USA",0,"W00","World","H4","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",22862.468,"true",8,"kg",226,"false",22862.468,"true",0,"false",13566.94,NA,13566.94,6,"true","false",NA
"59","C","A",20180101,2018,52,2018,48,"BHR","Bahrain","M","Import",0,"W00","World",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",10861636036.214,"true",-1,"N/A",0,"false",10861636036.214,"true",NA,"false",5721286031.574,NA,5721286031.574,0,"false","true",NA
"60","C","A",20180101,2018,52,2018,48,"BHR","Bahrain","M","Import",276,"DEU","Germany",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1825,"false",8,"kg",1825,"false",1825,"false",NA,"false",12079.049,NA,12079.049,0,"true","false",NA
"61","C","A",20180101,2018,52,2018,48,"BHR","Bahrain","M","Import",528,"NLD","Netherlands",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",767,"false",8,"kg",767,"false",767,"false",NA,"false",2805.288,NA,2805.288,0,"true","false",NA
"62","C","A",20180101,2018,52,2018,48,"BHR","Bahrain","M","Import",682,"SAU","Saudi Arabia",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",10861215489.454,"true",-1,"N/A",0,"false",10861215489.454,"true",NA,"false",5720324149.866,NA,5720324149.866,0,"true","false",NA
"63","C","A",20180101,2018,52,2018,48,"BHR","Bahrain","M","Import",784,"ARE","United Arab Emirates",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",415254,"false",8,"kg",415254,"false",415254,"false",NA,"false",923987.889,NA,923987.889,0,"true","false",NA
"64","C","A",20180101,2018,52,2018,48,"BHR","Bahrain","M","Import",818,"EGY","Egypt",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",6,"false",8,"kg",6,"false",6,"false",NA,"false",144.814,NA,144.814,0,"true","false",NA
"65","C","A",20180101,2018,52,2018,48,"BHR","Bahrain","M","Import",826,"GBR","United Kingdom",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",72,"false",8,"kg",72,"false",72,"false",NA,"false",1322.179,NA,1322.179,0,"true","false",NA
"66","C","A",20180101,2018,52,2018,48,"BHR","Bahrain","M","Import",842,"USA","USA",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",2622.76,"false",8,"kg",2622.76,"false",2622.76,"false",NA,"false",21542.49,NA,21542.49,0,"true","false",NA
"67","C","A",20180101,2018,52,2018,56,"BEL","Belgium","M","Import",0,"W00","World",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",-1,"N/A",0,"true",8,"kg",32169821222.96,"false",0,"true",0,"false",16569674024.24,0,16569674024.24,6,"false","true",NA
"68","C","A",20180101,2018,52,2018,56,"BEL","Belgium","M","Import",12,"DZA","Algeria",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",88302330,"false",8,"kg",88302330,"false",88302330,"false",0,"false",53563259.941,0,53563259.941,0,"true","false",NA
"69","C","A",20180101,2018,52,2018,56,"BEL","Belgium","M","Import",76,"BRA","Brazil",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",1105190,"false",8,"kg",1105190,"false",1105190,"false",0,"false",629244.197,0,629244.197,0,"true","false",NA
"70","C","A",20180101,2018,52,2018,56,"BEL","Belgium","M","Import",246,"FIN","Finland",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",6980.87,"false",8,"kg",6980.87,"false",6980.87,"false",0,"false",57973.975,0,57973.975,0,"true","false",NA
"71","C","A",20180101,2018,52,2018,56,"BEL","Belgium","M","Import",251,"FRA","France",0,"W00","World","H5","HS","true",270900,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",6,"true","C00","TOTAL CPC",0,0,"TOTAL MOT",8,"kg",19363266.238,"true",8,"kg",19359462.81,"false",19363266.238,"true",0,"false",11700573.07,0,11700573.07,6,"true","false",NA
