"Acorn_grouped","DateTime","Average_KWH"
"Comfortable",2013-09-01 03:00:00,0.0840559210526316
"Comfortable",2013-09-01 03:30:00,0.0859440789473684
"Comfortable",2013-09-01 04:00:00,0.0840164473684211
"Comfortable",2013-09-01 04:30:00,0.0839671052631579
"Comfortable",2013-09-01 05:00:00,0.0862434210526316
"Comfortable",2013-09-01 05:30:00,0.101911184210526
"Comfortable",2013-09-01 06:00:00,0.100894736842105
"Comfortable",2013-09-01 06:30:00,0.110052631578947
"Comfortable",2013-09-01 07:00:00,0.1234375
"Comfortable",2013-09-01 07:30:00,0.132427631578947
"Comfortable",2013-09-01 08:00:00,0.156720395065789
"Comfortable",2013-09-01 08:30:00,0.165253289473684
"Comfortable",2013-09-01 09:00:00,0.158674341776316
"Comfortable",2013-09-01 09:30:00,0.153707236842105
"Comfortable",2013-09-01 10:00:00,0.153875
"Comfortable",2013-09-01 10:30:00,0.175417763157895
"Comfortable",2013-09-01 11:00:00,0.185273026315789
"Comfortable",2013-09-01 11:30:00,0.181539474013158
"Comfortable",2013-09-01 12:00:00,0.185194078947368
"Comfortable",2013-09-01 12:30:00,0.189164473684211
"Comfortable",2013-09-01 13:00:00,0.175197368421053
"Comfortable",2013-09-01 13:30:00,0.187996709868421
"Comfortable",2013-09-01 14:00:00,0.172167763157895
"Comfortable",2013-09-01 14:30:00,0.183144736842105
"Comfortable",2013-09-01 15:00:00,0.186855263157895
"Comfortable",2013-09-01 15:30:00,0.191322369078947
"Comfortable",2013-09-01 16:00:00,0.19950986875
"Comfortable",2013-09-01 16:30:00,0.198697368421053
"Comfortable",2013-09-01 17:00:00,0.1956875
"Comfortable",2013-09-01 17:30:00,0.196782894078947
"Comfortable",2013-09-01 18:00:00,0.203062499671053
"Comfortable",2013-09-01 18:30:00,0.203740131578947
"Comfortable",2013-09-01 19:00:00,0.265677631907895
"Comfortable",2013-09-01 19:30:00,0.241388157565789
"Comfortable",2013-09-01 20:00:00,0.243667763486842
"Comfortable",2013-09-01 20:30:00,0.244684210526316
"Comfortable",2013-09-01 21:00:00,0.219190789473684
"Comfortable",2013-09-01 21:30:00,0.20988486875
"Comfortable",2013-09-01 22:00:00,0.189398026315789
"Comfortable",2013-09-01 22:30:00,0.160667763157895
"Comfortable",2013-09-01 23:00:00,0.142154605263158
"Comfortable",2013-09-01 23:30:00,0.131684210526316
