Country Code,Country,sector,gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
DOM,Dominican Republic,Energy,N2O,12605445990,11800898463,14403313758,16107380838,17208052013,14608830109,15722275487,15928822117,15882197103,17133587680,19703159403,22103880945,25357899303,29918085079,36094798658,43760334598,46363871028,53262813218,54038259599,61303485028,78237676464,82114854152,80414356580,92088127197,1.06885E+11,62696904611,76657794751,67894611053,71002416742,83413500911,98087463878,1.29796E+11,1.39087E+11,1.47798E+11,1.45826E+11,1.60894E+11,1.62802E+11,1.607E+11,1.67571E+11,1.05367E+11,83654164660,72806749519,63682143561,47564709205,44323885803,63523259359,59959272347,63867950946,69605628294,66101949456,69248599290,72932849139,72465949982,81213448520,91269616644,88776259645,88516615053,93211660633,93823066679,95660492744,82681105630,96713517165
DOM,Dominican Republic,Industrial Processes and Product Use,CH4,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
DOM,Dominican Republic,Industrial Processes and Product Use,CO2,6528152427,4606339437,5568243243,6768344604,5543783243,6677443609,5687283237,5475132275,5289705882,5043032787,4918874172,4603591160,4847317073,6605070423,7950271739,9997777778,10003797468,8976712329,9264970646,10574615385,11538054608,13873944954,15281700555,14871935484,18258267717,9024316538,10447437065,9776823992,6709506777,7866580071,12519779726,15045173328,16186028597,19582398802,21890450501,24252727171,25022896923,27271771192,30310813652,41925419199,71277764053,47853767105,39329722691,27058366432,26138636262,36884092924,27852845513,27651207592,27816501258,29072911625,28957083632,32238750414,32800830917,32990612546,30125521985,30941228373,32915095735,34187169069,35353462001,35719397484,31664539088,37848776682
DOM,Dominican Republic,Industrial Processes and Product Use,N2O,9.13587E+13,8.0953E+13,9.37543E+13,9.86163E+13,9.95728E+13,8.0009E+13,8.26807E+13,8.14803E+13,7.93456E+13,8.48621E+13,1.00372E+14,1.09638E+14,1.27397E+14,1.4655E+14,1.78396E+14,2.1297E+14,2.2841E+14,2.59158E+14,2.60132E+14,2.95634E+14,3.55858E+14,3.87759E+14,4.15447E+14,4.5199E+14,5.57404E+14,2.36835E+14,2.82129E+14,2.62477E+14,2.37802E+14,2.89463E+14,3.01007E+14,4.09354E+14,4.73689E+14,5.25343E+14,5.76563E+14,6.4237E+14,6.936E+14,7.46921E+14,7.96773E+14,8.02051E+14,8.64972E+14,8.98308E+14,9.35776E+14,7.27999E+14,7.49074E+14,1.17689E+15,1.23387E+15,1.40465E+15,1.52287E+15,1.51289E+15,1.65724E+15,1.7692E+15,1.81681E+15,1.86E+15,1.97588E+15,2.05679E+15,2.16919E+15,2.27267E+15,2.38982E+15,2.46375E+15,2.14836E+15,2.54712E+15
DOM,Dominican Republic,Other,N2O,7546404121,7316557047,9157073648,10419295856,11283968533,9739220073,10754650985,11237809778,11681099805,13234598176,16671904110,18829231916,20776098183,24436199925,29132893872,35212397519,38323893393,43117515463,44131245339,49603088692,61321422093,69326475226,71135776975,76210863887,90060278399,48644150129,55978989083,49628548181,46843152863,53424361298,65753923153,88623964269,96158608866,1.0552E+11,1.0281E+11,1.13476E+11,1.17268E+11,1.16216E+11,1.04641E+11,90041168749,95843490651,98410039442,97084717795,91727600127,1.00682E+11,1.51208E+11,1.56351E+11,1.82367E+11,1.97898E+11,2.12812E+11,2.35031E+11,2.5159E+11,2.62409E+11,2.81583E+11,2.90136E+11,2.77684E+11,2.8353E+11,3.24214E+11,3.22583E+11,3.50306E+11,3.08368E+11,3.65611E+11
DOM,Dominican Republic,Total excluding LULUCF,CH4,295235872.7,271692710.3,341242236,387958721.6,419468261.8,358104838.7,397535353.5,415165496.5,427366336.6,492200000,576893203.9,606000000,697333333.3,801641025.6,921480315,1082466165,1129000000,1301304965,1343092199,1506520548,1815114094,2057496599,2161411765,2334329114,2953885350,1301830437,1590181330,1475186607,1369252211,1661265357,1790803935,2183221818,2392862372,2422415259,2514113542,2918836989,3214395041,3574550010,3887395832,3917986077,4084994545,3938733139,3876786951,2942016199,2764383327,4403393248,4417477539,4567835852,4752844166,4542214899,4830509018,5101516549,5242465417,5323326016,5610013697,5845160185,6105219370,6349045684,6658006073,6625050260,5651949988,6590451324
DOM,Dominican Republic,Total excluding LULUCF,CO2,665742277.2,647623960.4,681074380.2,777520578.5,603294058.8,592066666.7,607345679,676339869.3,475374449.3,478793774.3,485457516.3,476142857.1,427397849.5,402195540.3,469614767.3,581453958,641477272.7,829493670.9,886591760.3,828132530.1,1073222222,1256029900,1337766990,1202164276,1603596127,713520925.7,773982063.2,619233485.5,567509496.1,668659306,795689037.7,935666493.6,959122521,954820613.1,969848436.1,939964454.2,1030604060,1177498827,1337792084,1333531406,1350317641,1462958023,1466892360,1189064880,1561006669,2592577546,2686515596,3096156343,3462053754,3741165372,4207826215,4396193238,4562521594,4784898003,4939699561,4841144575,4948020927,5263024712,5484319105,5524304331,5437565678,5890215871
DOM,Dominican Republic,Total excluding LULUCF,N2O,1474754792,1206025887,1536353468,1763713209,1890994727,1602258786,1728627148,1799214104,1876238829,2085451834,2504974537,2474461008,2667651007,3073615772,3420831092,4328979337,4588258517,5344775354,5594101522,6150782998,7691161415,8934327441,9216927914,9760760485,11897871642,5425693668,6563670605,6016507072,5671262218,6522741786,6961045824,9419461345,11487975395,13182016648,14539445797,11347582009,9403030885,8262331102,7420980606,7212035361,7348000950,7470605603,7227417880,6191613009,6242280584,9760891072,9703332624,11092854638,13022988519,13384279022,15061570346,16093446876,17706897343,18614409882,20128210099,20410952004,20323414816,21137762411,22255704189,24265100599,21866077522,26354433428
DOM,Dominican Republic,Waste,CH4,1200713750,1113362043,1334574899,1452972819,1513800590,1255265018,1329594595,1335225806,1336346749,1456213018,1763204748,1826301370,2081047120,2368484848,2861320293,3403498818,3592272727,4050419426,4046495726,4544462810,5452661290,5884280156,6251342155,6817449168,8371119134,3584080245,4251526472,3950499728,3570973374,4356086684,4548987489,5143716326,5095667400,4936242415,4881570462,6219577884,7656533833,9589212002,12175411102,12264056142,13173830646,11880169560,11009131301,7782970127,7259315567,10522814746,10101298639,10658283654,10814055545,10107022680,10458286516,10949009575,11134227008,11143495793,11582743798,11860804210,12259873715,12698091369,13213185798,12751440822,10950653101,12650128045
DOM,Dominican Republic,Waste,CO2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.59731E+13,1.79194E+13,2.03211E+13,2.2765E+13,2.68413E+13,3.15719E+13,3.32059E+13,3.66968E+13,3.61405E+13,3.98464E+13,4.69535E+13,5.04087E+13,5.29962E+13,5.72708E+13,7.02667E+13,2.98497E+13,3.5185E+13,3.27359E+13,2.95292E+13,3.57572E+13,3.68421E+13,4.98705E+13,5.74524E+13,6.35002E+13,6.87545E+13,7.52822E+13,8.03599E+13,8.55448E+13,8.49891E+13,8.51409E+13,9.20671E+13,9.41241E+13,9.72671E+13,7.3804E+13,7.41608E+13,1.1504E+14,1.17639E+14,1.32028E+14,1.40299E+14,1.36331E+14,1.47562E+14,1.5516E+14,1.58025E+14,1.59092E+14,1.667E+14,1.72312E+14,1.79395E+14,1.8561E+14,1.94444E+14,1.96773E+14,1.7066E+14,1.99668E+14
DOM,Dominican Republic,Waste,N2O,18961133044,17845261090,21604970638,23560049584,24408584416,20136495556,21301147435,21303578046,21426869465,23595397891,27389556752,29126468121,34735039150,38952754336,46310307712,55402992427,60825995936,66064176052,66473842352,72079488255,81614842354,94325241386,1.00883E+11,1.07064E+11,1.31885E+11,52900513266,66486372147,62075072963,53995849857,65994799250,72149441515,96116952502,1.10952E+11,1.20926E+11,1.32462E+11,1.51301E+11,1.65891E+11,1.83532E+11,1.91383E+11,1.94461E+11,2.09135E+11,2.34093E+11,2.63958E+11,2.28735E+11,2.55657E+11,4.28782E+11,4.46013E+11,5.21325E+11,6.00316E+11,6.42658E+11,7.53079E+11,7.85204E+11,8.08053E+11,8.28121E+11,8.50702E+11,8.59022E+11,8.72999E+11,8.88906E+11,9.26124E+11,1.06214E+12,9.38225E+11,1.1175E+12
DZA,Algeria,Agriculture,CH4,1638251660,1240625391,1080393160,1676254337,1674413159,1531750377,1432195316,1348337226,1467472692,1591483653,1784766052,1829629682,2395315615,3137963216,4594792909,5100962055,5959108361,6452892699,7697661697,8864912575,10788886836,11156898784,10893274389,11283553711,12939344315,13960932210,15629997094,15891999147,14153069985,12863448431,14264037459,10949847799,10972132203,11223730209,9951620595,9769430487,10916647097,11204095824,10649225973,10240137572,11534819525,11405148503,12206528143,14138297586,16981608197,20396039604,22500000000,25471698113,32727272727,24796380090,27639484979,33195020747,32913385827,32061068702,30791366906,23629893238,22939068100,24727272727,25641025641,24927536232,19463087248,22032786885
DZA,Algeria,Agriculture,CO2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,91591101563,43769158336,68420289292,75720416730,1.57638E+11,1.81752E+11,1.91658E+11,2.28701E+11,3.03738E+11,3.84762E+11,3.71459E+11,5.10929E+11,6.53282E+11,6.46376E+11,4.51246E+11,4.67241E+11,4.71794E+11,5.9595E+11,8.85893E+11,1.01708E+12,8.57024E+11,1.00034E+12,9.95914E+11,5.95299E+11,6.96288E+11,3.50961E+12,2.69779E+12,2.61835E+12,9.24909E+11,1.10799E+12,1.32025E+12,1.31282E+12,8.6131E+11,1.03137E+12,1.34807E+12,1.89687E+12,2.5E+12,3.08219E+12,4.52381E+12,2.60952E+12,2.04574E+12,2.91971E+12,2.80537E+12,4.3299E+12,3.23263E+12,2.50755E+12,2.54777E+12,2.84281E+12,3.07018E+12,2.634E+12,2.19033E+12,2.50746E+12
DZA,Algeria,Agriculture,N2O,2744617152,1803581885,1422924246,2114297428,2270401798,2121846515,2077553383,1913968513,2013483356,2135421380,2288980060,2206950641,2742423974,3708244440,5654203881,6567023033,7455024884,8520037243,10053573564,11644583289,13280555990,14590298943,14586696153,14753422154,15534100586,15936260499,17376613237,18981457290,18191326638,16376549648,17645479168,13339835004,13423679639,13737924807,12414116732,12626009834,13817727104,14832095327,12633113341,13163199142,15195072590,14579927776,16005965785,17931572270,19218184133,27002936242,28044103547,32358581016,44140423335,30854466015,34194206100,41685772646,40307027694,40039658328,39241574064,30110647560,29339494627,31344494432,31743152549,30865305244,24207819961,27500409232
DZA,Algeria,Energy,CH4,122961326.6,108210103.6,94295798.73,139868570.1,154955678.5,151876944.2,122945786,149815247.4,179585819,183303284,199323257.9,207869902.4,209822220.5,263874179.5,422720947.6,505949081.9,521421981.6,578535207.5,659112282.8,782198168.4,1129236822,1240522312,1230124863,1235477716,1309714120,1355271782,1431286251,1443165328,1277601453,1135396214,1199006047,892011991.4,927595717.7,899920710.4,770012272.3,676345187.5,739237520,813124253.9,838047783.1,817489974.3,856099886.7,986391221.9,1091545305,1170066007,1544481107,1823008850,1966386555,2454545455,2961038961,2686274510,2995348837,3791469194,3924882629,4097560976,4037735849,3132075472,2819383260,2995594714,3030303030,3155963303,2672811060,3096774194
DZA,Algeria,Energy,CO2,301950486.1,272036573.2,236855423.4,341714300.6,359171958.5,335428759,257613098.2,293116788.3,323707211.5,297707606.4,328614019.8,275935998.2,240810199.7,228552439,416720177,490786570,458096831.4,507794219.7,426609891.8,750415850.1,652486607.6,992140328.1,1186537762,955017021.5,774866939.5,839679256.1,813438546.1,794599957.3,724130725.3,715095301.6,833986061.1,592939229.1,661199426.8,625101369.6,505263397.2,459959419.9,497262526.7,570824787.2,463343726.2,547755106.6,634148064.2,679214799.2,659237582.6,776474009.3,1021947080,1019801980,1238095238,1323529412,1676470588,1212389381,1463636364,1785714286,1727272727,1544117647,1465753425,1077922078,1045751634,1082802548,1060606061,1005847953,906250000,1024390244
DZA,Algeria,Energy,N2O,24178770152,21057283349,16790506107,21962072558,22863530987,23810766323,22272460940,23914490302,26434689457,28345176654,43521140877,40469498693,37594818720,37176801766,63056839871,76663484749,70237424526,76081629868,89274921654,1.14887E+11,1.45002E+11,1.60541E+11,1.70451E+11,1.80555E+11,1.85196E+11,2.78144E+11,3.15705E+11,3.53841E+11,3.18787E+11,2.85027E+11,3.28936E+11,2.33143E+11,2.11119E+11,2.2053E+11,1.90604E+11,1.84164E+11,2.0975E+11,2.30299E+11,2.34694E+11,2.3418E+11,2.52903E+11,2.71355E+11,2.82598E+11,3.19398E+11,4.07907E+11,4.875E+11,5.3931E+11,5.73443E+11,7.01498E+11,5.26009E+11,5.82814E+11,6.79292E+11,6.15213E+11,5.63758E+11,5.35911E+11,3.81539E+11,3.72856E+11,4.13384E+11,4.16488E+11,3.67631E+11,2.96693E+11,3.31623E+11
DZA,Algeria,Industrial Processes and Product Use,CH4,1.26974E+12,1.36782E+12,1.33207E+12,1.91699E+12,2.23792E+12,2.23221E+12,1.54896E+12,1.69389E+12,1.88598E+12,2.02003E+12,2.3552E+12,2.38088E+12,2.70671E+12,3.13796E+12,4.67612E+12,6.93004E+12,6.16638E+12,6.35512E+12,7.64188E+12,8.8062E+12,1.29302E+13,1.24052E+13,9.77451E+12,9.43022E+12,1.11871E+13,7.10894E+12,9.36651E+12,8.01759E+12,7.05541E+12,7.59514E+12,8.77011E+12,6.92661E+12,6.59836E+12,7.42685E+12,6.37351E+12,5.30341E+12,8.05864E+12,8.37872E+12,8.84179E+12,6.64036E+12,7.58345E+12,7.34828E+12,7.59336E+12,9.23317E+12,9.92239E+12,1.2956E+13,1.31831E+13,1.56977E+13,2.736E+13,1.76206E+13,2.11842E+13,2.33236E+13,2.51051E+13,3.36E+13,2.70032E+13,2.0815E+13,2.0915E+13,2.13166E+13,2.22222E+13,2.27063E+13,1.92691E+13,2.24E+13
DZA,Algeria,Industrial Processes and Product Use,CO2,3913208886,3518392095,3438880289,4628356366,5530975027,6054553855,5598222024,5801795294,5810129437,5792134384,6607999311,6307108530,8152730857,9817190444,14083187220,17639381256,17211987743,17623446448,14895192832,14774854292,17498504476,16548012190,14870752867,15948160065,15519733788,14817869225,15310634173,14111288883,12901543054,13373657323,14429898360,10656320410,10170143726,10952982331,10376384888,9645338413,11619203594,9832165723,9754604763,9177481787,9663208597,9689329702,9140153924,10945778776,12103912225,13071065990,13588850174,14594594595,17665289256,13300970874,15188679245,19047619048,20096153846,21920668058,18290598291,12868217054,10666666667,12056737589,10736196319,11168831169,9354838710,10700636943
DZA,Algeria,Industrial Processes and Product Use,F-Gas,1.92E+20,1.58E+20,1.18E+20,1.46E+20,1.43E+20,1.40E+20,1.24E+20,1.25E+20,1.31E+20,1.33E+20,1.52E+20,5.71759E+12,8.84545E+12,2.7043E+12,3.42229E+12,2.02314E+12,1.23974E+12,9.4468E+11,8.26473E+11,7.14912E+11,7.0932E+11,3.69572E+11,3.45092E+11,3.56214E+11,3.55618E+11,3.64389E+11,3.03296E+11,2.48128E+11,1.79058E+11,1.39435E+11,1.28731E+11,1.34854E+11,1.62722E+11,2.06387E+11,2.14865E+11,2.64331E+11,2.17322E+11,1.85299E+11,1.39675E+11,1.12075E+11,1.0377E+11,1.27018E+11,1.17516E+11,2.08812E+11,2.41735E+11,3.32258E+11,3.20548E+11,3.19905E+11,3.56994E+11,2.55597E+11,2.71959E+11,3.83877E+11,3.90654E+11,3.81818E+11,3.79433E+11,2.86701E+11,2.69815E+11,2.80066E+11,2.8135E+11,2.7044E+11,2.22734E+11,2.52632E+11
DZA,Algeria,Industrial Processes and Product Use,N2O,15839818228,13754589124,10694589877,13397837469,13121945876,12725947660,11004085341,10876494147,10954714529,10741330100,11178375225,11669629418,15552925005,43035296300,2.9952E+11,41108530011,43109491720,46299676071,3.36393E+11,1.60742E+11,1.40695E+11,3.79646E+11,95409836470,1.18669E+11,1.34474E+11,1.39872E+11,1.48425E+11,1.53412E+11,1.34888E+11,1.36272E+11,1.531E+11,97093735791,1.11093E+11,95772961513,1.03451E+11,2.57154E+11,4.89199E+11,2.21769E+11,1.41845E+11,92216762350,86726593558,67788594090,82454975253,93716447666,1.1454E+11,1.38255E+11,4.36727E+11,1.11307E+11,1.40644E+11,1.12679E+11,1.32419E+11,1.64495E+11,1.71898E+11,1.72298E+11,1.7558E+11,1.36197E+11,1.31275E+11,1.39139E+11,1.43231E+11,1.22284E+11,1.00325E+11,1.13204E+11
DZA,Algeria,Other,N2O,57122344484,50746744966,41458039771,55989728188,59894035163,64172918992,61822952186,68554872198,77870862315,85544724752,60670735423,61066877956,77235613968,89088311549,1.36818E+11,1.38851E+11,1.33688E+11,1.38534E+11,1.65677E+11,2.08125E+11,2.59784E+11,2.5927E+11,2.41179E+11,2.48502E+11,2.56689E+11,2.19438E+11,2.33587E+11,2.45324E+11,2.1506E+11,2.03591E+11,2.02152E+11,1.40741E+11,1.45121E+11,1.50993E+11,1.34681E+11,1.36067E+11,1.55962E+11,1.65985E+11,1.63172E+11,1.5847E+11,1.76789E+11,1.74959E+11,1.64199E+11,1.92992E+11,2.32806E+11,2.70029E+11,2.99708E+11,3.21291E+11,3.90357E+11,3.02455E+11,3.50824E+11,4.09232E+11,3.87482E+11,3.82988E+11,3.57274E+11,2.57892E+11,2.54461E+11,2.6909E+11,2.66931E+11,2.48785E+11,2.0274E+11,2.28242E+11
DZA,Algeria,Total excluding LULUCF,CH4,105770616.9,91876503.02,80057133.12,117138033.3,127600564.2,125450355.9,103045239.3,121471822.2,142670956.2,146800647.3,160776446,165112922.5,174626235.1,220451846.2,347632358.2,412130709.1,432398716.5,479357743.4,552135943.7,651831807,915597423.4,991031791.5,977450566.8,990890757.4,1058094166,1098348221,1163328551,1170989411,1032123444,923392771.2,977142723.6,725644675.6,750048099.8,734494109.3,627943587.3,560594836.6,611616710.3,662235217.1,673954510.9,657306128,695751019,776520749.1,844020161.6,920187503.9,1193462674,1406143345,1524429967,1855670103,2257425743,1971223022,2205479452,2749140893,2824324324,2886597938,2834437086,2177049180,1987577640,2111801242,2134146341,2177215190,1812500000,2086956522
DZA,Algeria,Total excluding LULUCF,CO2,280205080.8,252303350.3,221642118.3,318369860.8,337113889.2,318078995.6,245147948.3,278582071.6,308169265.4,281935018,311762018.8,263068516.4,232534935.1,222707108,403976440.7,475777806.4,445435863.7,492298151.9,414536026.9,713378157.9,627353790.1,935626005.7,1094602632,898736092.1,736601905.4,793669433.8,771092471.7,751648608.3,685488018.4,678468469.1,788418843,561616886.5,620194811.2,590373515.7,481257670.2,439162096,476564289.5,539502934.4,442089426.9,516355132.4,594255886.6,634353566.8,614289565.6,725040901.8,941860719.5,944954128.4,1135922330,1205357143,1526785714,1113821138,1330578512,1626016260,1595419847,1438356164,1354430380,994011976,952380952.4,994152046.8,966850828.7,924731182.8,823863636.4,933333333.3
DZA,Algeria,Total excluding LULUCF,F-Gas,1.92E+20,1.58E+20,1.18E+20,1.46E+20,1.43E+20,1.40E+20,1.24E+20,1.25E+20,1.31E+20,1.33E+20,1.52E+20,5.71759E+12,8.84545E+12,2.7043E+12,3.42229E+12,2.02314E+12,1.23974E+12,9.4468E+11,8.26473E+11,7.14912E+11,7.0932E+11,3.69572E+11,3.45092E+11,3.56214E+11,3.55618E+11,3.64389E+11,3.03296E+11,2.48128E+11,1.79058E+11,1.39435E+11,1.28731E+11,1.34854E+11,1.62722E+11,2.06387E+11,2.14865E+11,2.64331E+11,2.17322E+11,1.85299E+11,1.39675E+11,1.12075E+11,1.0377E+11,1.27018E+11,1.17516E+11,2.08812E+11,2.41735E+11,3.32258E+11,3.20548E+11,3.19905E+11,3.56994E+11,2.55597E+11,2.71959E+11,3.83877E+11,3.90654E+11,3.81818E+11,3.79433E+11,2.86701E+11,2.69815E+11,2.80066E+11,2.8135E+11,2.7044E+11,2.22734E+11,2.52632E+11
DZA,Algeria,Total excluding LULUCF,N2O,1948736699,1377778405,1086764149,1558476970,1646328454,1570799808,1504540872,1426425462,1501342990,1576817774,1691236044,1654141646,2045700046,2864800607,4636920338,4789709460,5264698989,5913908204,7829331625,8924408633,10078152418,11447773017,10534836110,10990804423,11550997872,12001381363,13032459928,14086867675,13131487441,12044688128,13013540887,9528453575,9703864799,9744342014,8922646401,9469507376,10571952281,10923637775,9456365542,9380670653,10506307334,9876725268,10822215502,12178126622,13635759218,18191451784,20995585544,20498648608,27067240724,19730967538,22325142825,27062134661,26366251198,26099925429,25555900547,19477167128,18905378580,20229425484,20461614012,19368496915,15446894642,17453820101
DZA,Algeria,Waste,CH4,1486271970,1256633461,979891470.3,1254273837,1278810050,1305414733,1203894875,1260128249,1363580820,1419072924,1543964283,1471658657,1906131440,2385711760,3499345593,3989213915,4404558354,4993309827,6026169443,7306246628,8915027543,8914306064,8610874041,8913492201,9379612036,9616243763,10109879073,10113090366,8626141195,7808338872,8356708814,5975897328,6038123068,6109553447,5079782453,4828244547,5244869555,5222505370,5072394477,4963331987,5438252382,5289344233,5304706156,6141522933,7485314139,8765957447,9689440994,10843373494,13333333333,10398481973,11816513761,14209591474,14364261168,14000000000,13674121406,10246913580,9566517190,10074074074,10057471264,9662921348,7956104252,8995983936
DZA,Algeria,Waste,CO2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.22198E+13,1.27568E+13,1.64642E+13,2.05374E+13,3.01599E+13,3.44202E+13,3.79622E+13,4.3241E+13,5.16951E+13,6.19058E+13,7.49493E+13,7.46611E+13,7.23313E+13,7.41662E+13,7.7711E+13,7.98042E+13,8.36955E+13,8.3747E+13,7.09353E+13,6.40212E+13,6.85619E+13,4.85304E+13,4.90829E+13,4.94511E+13,4.05173E+13,3.83159E+13,4.19121E+13,4.18936E+13,4.04939E+13,3.98694E+13,4.24732E+13,4.11614E+13,4.17356E+13,4.84742E+13,5.96731E+13,7.0068E+13,7.74834E+13,8.70968E+13,1.06875E+14,8.35366E+13,9.52663E+13,1.14943E+14,1.1676E+14,1.13514E+14,1.12632E+14,8.46939E+13,7.9602E+13,8.25243E+13,8.29384E+13,8E+13,6.59091E+13,7.46667E+13
DZA,Algeria,Waste,N2O,37152744380,32166243857,25440160769,32744895186,33548892548,34393329133,31778152993,33665339026,36933037555,39464002855,39612688905,40088609293,47804780014,58559050477,81337538403,88040190749,97207677408,1.09619E+11,1.2496E+11,1.50141E+11,1.74145E+11,1.79302E+11,1.7417E+11,1.7685E+11,1.93967E+11,1.92497E+11,1.9975E+11,1.99983E+11,1.70936E+11,1.54291E+11,1.69282E+11,1.20794E+11,1.22033E+11,1.2415E+11,1.04972E+11,1.02298E+11,1.11718E+11,1.11496E+11,1.08526E+11,1.08816E+11,1.20961E+11,1.1929E+11,1.22885E+11,1.40575E+11,1.69438E+11,1.98642E+11,2.20572E+11,2.51678E+11,3.13566E+11,2.44538E+11,2.79932E+11,3.32248E+11,3.33973E+11,3.2178E+11,3.16353E+11,2.37041E+11,2.23714E+11,2.35731E+11,2.40676E+11,2.27237E+11,1.87145E+11,2.11939E+11
ECU,Ecuador,Agriculture,CH4,555561161.3,523537437.9,407572676.8,456086123,564565249.8,582206891.5,533914178.9,549160449.9,546493289.7,665704138.6,605820988.4,615468215.2,677869624.5,828033096.2,1353694240,1523483203,1748446982,2100256493,2281818597,2577302911,3069787928,3605085489,3227506652,2846885181,2514872146,2485376028,2076494100,1776488138,1611344019,1653670084,1756689118,1981170294,1924918949,1922712422,2220897148,2360665163,2368675418,2531420497,2729941166,1879930396,2008522179,2496767755,2826628218,3251414336,3493237327,4119809926,4645364169,5218186905,6318428133,5982745072,6577339669,7622756154,8495125024,9169123759,10997304582,11545393140,11654541808,12128279883,13416149068,13051359517,11962786024,13006134969
ECU,Ecuador,Agriculture,CO2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.40319E+11,2.82195E+11,1.40352E+11,1.19379E+11,1.37485E+11,4.27164E+11,1.42284E+11,1.52298E+11,2.90793E+11,2.99054E+11,4.63252E+11,6.75256E+11,8.30411E+11,4.35342E+11,4.45066E+11,5.08875E+11,5.93571E+11,6.42647E+11,4.50065E+11,3.71413E+11,4.35408E+11,4.5915E+11,2.97603E+11,4.19927E+11,5.03518E+11,4.80017E+11,4.42568E+11,3.52026E+11,3.721E+11,3.08403E+11,3.3023E+11,2.93737E+11,2.6933E+11,3.11854E+11,2.85872E+11,5.6015E+11,4.14177E+11,4.04824E+11,4.38033E+11,4.49782E+11,4.45868E+11,4.69093E+11,4.65209E+11,4.59564E+11,4.95146E+11,4.20722E+11,3.75706E+11,3.75451E+11,3.73702E+11,3.68601E+11,3.23424E+11,3.30218E+11
ECU,Ecuador,Agriculture,N2O,1487048076,1319597328,1043987389,1168313241,1451000807,1477902038,1374712538,1316300215,1272398858,1577569926,1437981840,1444117168,1579207139,1844573784,3101563843,3598505644,3761999150,4322565777,4762904351,5387052227,6508143474,7895414670,7047281694,5915587719,5510039481,5818735822,5375496331,4819438855,4293948727,4276469647,4525532488,4872522018,4976960644,5043868477,5861815523,6211329175,6046594726,6217337740,6475791934,4919681618,4920205337,4946293361,6473096545,7505868549,8131841637,9808839446,10831299236,12679039771,14003862461,13535329292,14319464528,16221284989,18556528640,20332932715,22226096052,24320379415,23954385427,24751297063,24994214302,24994214302,22666101447,24197598502
ECU,Ecuador,Energy,CH4,4898142783,4303927404,3843565116,4618593651,5610367170,6043160139,6269185843,6719989716,6750799461,8411261751,7435075766,7153818865,2243652982,1225749780,2421746577,3062050399,3135146312,3835250988,3845968442,4429739378,5676671328,6711005295,6085451473,4699310470,4308921066,4058957299,3500375769,5071066139,2868546495,3287770108,3564743415,3796320730,3829468385,3768898977,4244611839,4363015079,4118594808,4855526384,5279603198,3929054527,3858476817,4943095758,6172744865,6552092525,7036857885,7546742727,8548318539,9274141273,10741327826,10333832397,10498923321,11658332941,12742687536,13166734810,13465346535,13327567919,13193095182,14197952218,14594594595,13374613003,12035287758,12544378698
ECU,Ecuador,Energy,CO2,1039932325,948027252.4,857744757.6,898691868,915978313.5,914577875.5,877007044.8,854045515.7,711344571.3,823324563,605180585.6,628817411.6,680766503.2,680376844.8,1019978272,1006728810,1073426718,1395740075,1103935386,1134013281,1314817256,1290577941,1038013207,875126694.6,797760150.1,879440748.2,981675896.7,948668835.5,741584463.2,667828303.3,891185853.8,1023405739,811400812.5,766749690.6,1622048096,1057700625,1017193274,1490055716,1238137033,905312103,902845560.7,1073172105,1184603527,1228517348,1288438768,1397544949,1642176982,1536378825,2137115398,1935593994,1987296200,2131093118,2469790562,2530044122,2440191388,2501017154,2569092442,2701298701,2627737226,2713567839,3064540864,2676767677
ECU,Ecuador,Energy,N2O,26607335313,21717358243,18260424587,21480566255,25967910993,27061584607,26815938648,27203537786,26337496114,29924105767,26389337064,25888935226,29697867589,33658717498,52978865651,58699605644,65753907552,74749824351,77385679975,1.00566E+11,1.23977E+11,1.43793E+11,1.25712E+11,1.122E+11,98701576790,95119499639,83289700042,74994793721,64599228643,68853056358,1.13389E+11,1.24473E+11,1.39264E+11,1.48488E+11,1.7599E+11,1.83012E+11,1.68295E+11,1.96473E+11,1.88552E+11,1.56588E+11,1.41061E+11,1.79668E+11,2.10092E+11,2.37631E+11,2.61257E+11,2.80818E+11,3.09771E+11,3.22957E+11,4.16179E+11,4.15441E+11,3.96277E+11,4.37548E+11,4.87684E+11,5.09947E+11,5.01145E+11,4.7872E+11,4.85328E+11,4.93626E+11,4.9646E+11,4.81296E+11,4.31595E+11,4.49122E+11
